id,rank,date,artist,song,last_week,weeks_on_chart,peak_rank
578467,73,1960-03-21,Johnny Ferguson,Angela Jones,57.0,5,57
576756,74,1960-03-21,Marty Wilde,Bad Boy,58.0,7,45
572532,75,1960-03-21,Bo Diddley,Road Runner,81.0,4,75
579624,76,1960-03-21,Santo & Johnny,Caravan,89.0,2,76
580910,77,1960-03-21,Les Compagnons De La Chanson,Down By The Riverside,86.0,3,77
578747,78,1960-03-21,Charlie Rich,Lonely Weekends,99.0,2,78
580083,79,1960-03-21,Sam Cooke,Teenage Sonata,100.0,2,79
580471,80,1960-03-21,Sammy Turner,Paradise,77.0,6,60
573749,81,1960-03-21,The Browns Featuring Jim Edward Brown,The Old Lamplighter,96.0,2,81
574673,82,1960-03-21,Duane Eddy His Twangy Guitar And The Rebels,Shazam!,,1,82
575810,83,1960-03-21,Adam Wade,Ruby,97.0,2,83
573585,84,1960-03-21,Steve Lawrence,Pretty Blue Eyes,43.0,18,9
578942,85,1960-03-21,Rosco Gordon,Just A Little Bit,73.0,6,64
581760,86,1960-03-21,Bobby Darin,Clementine,,1,86
580169,87,1960-03-21,Johnny Cash And The Tennessee Two,Straight A's In Love,84.0,2,84
577309,88,1960-03-21,Lenny Welch,You Don't Know Me,82.0,4,82
572744,89,1960-03-21,Ruth Brown,Don't Deceive Me,98.0,2,89
580084,90,1960-03-21,Jackie Wilson,Night,,1,90
581673,91,1960-03-21,Bobby Comstock And The Counts,Jambalaya,95.0,3,91
571780,92,1960-03-21,Andy Williams,Wake Me When It's Over,,1,92
577686,93,1960-03-21,Chuck Berry,"Too Pooped To Pop (""Casey"")",59.0,6,42
576244,94,1960-03-21,Pat Boone,Words,,1,94
578190,95,1960-03-21,Sarah Vaughan,Eternally,63.0,7,41
574327,96,1960-03-21,Chuck Berry,Let It Rock,94.0,8,64
578643,97,1960-03-21,Jimmy Clanton,"Go, Jimmy, Go",78.0,16,5
579955,98,1960-03-21,The Platters,Sleepy Lagoon,72.0,5,65
574226,99,1960-03-21,Nat King Cole,Time And The River,85.0,8,30
573103,100,1960-03-21,Della Reese,Someday (You'll Want Me to Want You),,1,100
579075,1,1960-03-28,Percy Faith And His Orchestra,"The Theme From ""A Summer Place""",1.0,12,1
570544,2,1960-03-28,Bobby Rydell,Wild One,3.0,9,2
576475,3,1960-03-28,Jim Reeves,He'll Have To Go,2.0,14,2
570863,4,1960-03-28,Paul Anka,Puppy Love,7.0,6,4
581672,5,1960-03-28,Brenda Lee,Sweet Nothin's,8.0,15,5
580587,6,1960-03-28,Dinah Washington & Brook Benton,Baby (You've Got What It Takes),5.0,10,5
575072,7,1960-03-28,Jimmy Jones,Handy Man,4.0,14,2
579994,8,1960-03-28,The Platters,Harbor Lights,10.0,10,8
577485,9,1960-03-28,The Little Dippers,Forever,12.0,10,9
579725,10,1960-03-28,Annette,O Dio Mio,17.0,6,10
579342,11,1960-03-28,Connie Francis,Mama,21.0,6,11
575999,12,1960-03-28,Jack Scott,What In The World's Come Over You,6.0,12,5
576527,13,1960-03-28,Bobby Darin,Beyond The Sea,11.0,11,6
577636,14,1960-03-28,Johnny Horton,Sink The Bismark,28.0,4,14
580662,15,1960-03-28,Marv Johnson,I Love The Way You Love,38.0,4,15
575382,16,1960-03-28,The Drifters,This Magic Moment,19.0,6,16
572227,17,1960-03-28,Johnny And The Hurricanes,Beatnik Fly,15.0,7,15
572327,18,1960-03-28,Lloyd Price and His Orchestra,Lady Luck,14.0,9,14
570868,19,1960-03-28,Bobby Rydell,Little Bitty Girl,20.0,9,19
581708,20,1960-03-28,Bill Black's Combo,White Silver Sands,30.0,4,20
